0,0,False
0,0,True
0,0,True
0,0,True
0,0,False
0,0,False
0,0,False
0,0,True
0,0,True
0,0,True
0,0,False
0,0,False
0,0,False
0,0,False
0,0,False
0,0,False
0,0,True
0,0,True
0,0,True
0,0,True
0,0,True
0,0,True
0,0,True
0,71.1865011779472,True
0,71.1865011779472,True
0,71.1865011779472,True
0,71.1865011779472,True
0,71.1865011779472,True
0,71.1865011779472,True
27.6666666666667,-75.5873310220716,True
27.6666666666667,-75.5873310220716,True
27.6666666666667,-75.5873310220716,True
27.6666666666667,-75.5873310220716,True
27.6666666666667,-75.5873310220716,True
27.6666666666667,-75.5873310220716,True
27.6666666666667,69.623934241718,True
27.6666666666667,69.623934241718,True
27.6666666666667,69.623934241718,True
27.6666666666667,69.623934241718,True
27.6666666666667,69.623934241718,True
27.6666666666667,69.623934241718,True
27.6666666666667,-56.8803146854165,True
27.6666666666667,-56.8803146854165,True
27.6666666666667,-56.8803146854165,True
27.6666666666667,-56.8803146854165,True
27.6666666666667,-56.8803146854165,True
27.6666666666667,-56.8803146854165,True
27.6666666666667,-56.8803146854165,True
23.7142857142857,35.5399087894285,True
23.7142857142857,35.5399087894285,True
23.7142857142857,35.5399087894285,True
23.7142857142857,35.5399087894285,True
23.7142857142857,35.5399087894285,True
0,0,False
0,0,False
0,0,True
0,0,True
0,0,True
0,0,False
0,0,False
0,0,False
0,0,True
0,0,True
0,0,True
0,0,False
0,0,False
0,0,True
0,0,True
0,0,True
0,0,False
0,0,False
0,0,True
0,0,True
0,0,True
0,0,True
0,0,True
0,0,True
0,0,True
0,0,False
0,0,False
0,0,True
0,0,True
0,0,True
0,0,False
0,0,False
0,0,True
0,0,True
0,0,True
0,0,False
0,0,False
0,0,False
0,0,True
0,0,True
0,0,True
0,0,True
0,0,True
0,0,True
0,0,True
0,0,True
0,0,True
0,0,False
0,0,False
0,0,True
0,0,True
0,0,True
0,0,False
0,0,False
0,0,True
0,0,True
0,0,True
0,0,True
0,0,True
0,0,True
0,0,True
0,0,False
0,0,False
0,0,False
0,0,True
0,0,True
0,0,True
0,0,False
0,0,False
0,0,False
0,0,False
0,0,True
0,0,True
0,0,True
0,0,True
0,0,True
0,0,True
0,0,True
0,0,False
0,0,False
0,0,False
0,0,False
0,0,False
0,0,False
0,0,False
0,0,False
0,0,True
0,0,True
0,0,True
0,0,False
0,0,False
0,0,False
0,0,True
0,0,True
0,0,True
0,0,False
0,0,False
0,0,False
0,0,True
0,0,True
0,0,True
0,0,False
0,0,False
0,0,False
0,0,False
0,0,False
0,0,False
0,0,False
0,0,False
0,0,False
0,0,False
0,0,True
0,0,True
0,0,True
0,0,False
0,0,False
0,0,False
0,0,False
0,0,False
0,0,False
0,0,False
0,0,False
0,0,False
0,0,False
0,0,True
0,0,True
0,0,True
0,0,False
0,0,False
0,0,False
0,0,False
0,0,False
0,0,True
0,0,True
0,0,True
0,0,False
0,0,False
0,0,True
0,0,True
0,0,True
0,0,False
0,0,False
0,0,False
0,0,False
0,0,False
0,0,True
0,0,True
0,0,True
0,0,False
0,0,False
0,0,True
0,0,True
0,0,True
0,0,False
0,0,False
0,0,False
0,0,False
0,0,True
0,0,True
0,0,True
0,0,False
0,0,False
0,0,False
0,0,True
0,0,True
0,0,True
0,0,True
0,0,True
0,0,True
0,0,True
0,0,True
0,0,True
0,0,False
0,0,False
0,0,True
0,0,True
0,0,True
0,0,False
0,0,False
0,0,False
0,0,False
0,0,False
0,0,True
0,0,True
0,0,True
0,0,False
0,0,False
0,0,False
0,0,False
0,0,True
0,0,True
0,0,True
0,0,False
0,0,False
0,0,True
0,0,True
0,0,True
0,0,False
0,0,False
0,0,True
0,0,True
0,0,True
0,0,False
0,0,False
0,0,False
0,0,True
0,0,True
0,0,True
0,0,False
0,0,False
0,0,False
0,0,False
0,0,True
0,0,True
0,0,True
0,0,False
0,0,False
0,0,True
0,0,True
0,0,True
0,0,False
0,0,False
0,0,False
0,0,True
0,0,True
0,0,True
0,0,True
0,0,True
0,0,True
0,0,True
0,0,False
0,0,False
0,0,True
