0.0,-0.154089053652,0.0433077309637,0.0433077309637,0.0433077309637,-0.154089053652,0.0433077309637,0.240711040713,-0.15408721651,0.0433081713788,0.0433077309637,0.0433077309637,-0.15408721651,0.0433081713788,0.0433077309637
0.0,-0.158353624606,0.0390419352439,0.0390521000232,0.0390419352439,0.0390419352439,0.0390419352439,0.0390521000232,-0.158351737049,0.0390419352439,0.0390419352439,0.0390521000232,-0.158353624606,0.0390419352439,-0.158353624606
0.0,-0.158402793292,0.0389907146916,0.0389911112264,0.0389911112264,0.0389907146916,0.0389911112264,0.0389911112264,-0.158400905146,0.0389911112264,0.0389911112264,0.0389911112264,-0.158400905146,0.0389911112264,-0.158402793292
0.0,-0.153797828469,0.0436028967266,0.0436033401402,0.0436028967266,0.0436033401402,-0.153795994778,0.240995534193,-0.153797828469,0.0436028967266,0.0436033401402,-0.153797828469,0.0436028967266,0.0436028967266,0.0436033401402
0.0,-0.158038747906,0.0393574398947,0.0393574398947,0.0393676045259,0.0393574398947,0.0393578401595,0.0393574398947,-0.158036864068,0.0393578401595,0.0393574398947,0.0393574398947,-0.158026927045,0.0393574398947,0.0393574398947
0.0,0.0417298179588,-0.155663461711,0.0417293935868,0.0417298179588,0.0417298179588,0.0417293935868,0.0417298179588,-0.155663461711,0.0417293935868,0.0417298179588,-0.155663461711,0.0417293935868,0.0417298179588,-0.155661605956
0.0,-0.156997657296,0.0403958331856,0.0403958331856,0.0404059973884,0.0403958331856,0.0403962440049,-0.15699578575,0.0403958331856,0.0404059973884,0.0403958331856,-0.15699578575,0.0403962440049,0.0403958331856,-0.15699578575
0.0,-0.156499821053,0.0408947010143,0.0408947010143,0.0408947010143,0.0408951169042,0.0408947010143,0.0408947010143,-0.156511644774,0.0408947010143,0.0408947010143,-0.156499821053,0.0408947010143,0.0408947010143,0.0408947010143
0.0,0.0399579518505,-0.157432635395,0.0399579518505,0.0399583582179,0.0399579518505,0.0399583582179,0.0399579518505,-0.157432635395,0.0399583582179,0.0399579518505,0.0399583582179,-0.157432635395,0.0399579518505,0.0399579518505
0.0,0.0424933684463,-0.154899912497,0.0424929363148,0.0424933684463,0.0424933684463,0.0424933684463,0.0424929363148,-0.154911739149,0.0424933684463,0.0424933684463,0.0424929363148,-0.154899912497,0.0424933684463,-0.154899912497
